scholar_id,name,affiliation,email_domain,interests,title,num_citations,pub_year
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Ammonium cycling under a strong oxygen gradient associated with the Oxygen Minimum Zone off northern Chile (~ 23 S),47,2005
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Nitrospina‐like bacteria are the main drivers of nitrite oxidation in the seasonal upwelling area of the Eastern South Pacific (Central Chile ∼36°S),45,2014
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Temporal and spatial variability of biological nitrogen fixation off the upwelling system of central C hile (35–38.5° S),34,2015
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Microbial activity response to solar radiation across contrasting environmental conditions in Salar de Huasco, Northern Chilean Altiplano",33,2016
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Greenhouse gas cycling by the plastisphere: The sleeper issue of plastic pollution,28,2020
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Bacterial active community cycling in response to solar radiation and their influence on nutrient changes in a high-altitude wetland,28,2016
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Dissolved compounds excreted by copepods reshape the active marine bacterioplankton community composition,25,2017
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",The transcriptional regulation of the glyoxylate cycle in SAR 11 in response to iron fertilization in the S outhern O cean,25,2015
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Temporal variability and phylogenetic characterization of planktonic anammox bacteria in the coastal upwelling ecosystem off central Chile,24,2012
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",The response of nitrifying microbial assemblages to ammonium (NH4+) enrichment from salmon farm activities in a northern Chilean Fjord,21,2015
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",The activity of nitrifying microorganisms in a high-altitude Andean wetland,20,2018
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Adaptive Strategies in a Poly-Extreme Environment: Differentiation of Vegetative Cells in Serratia ureilytica and Resistance to Extreme Conditions,19,2019
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Biofilm development and cell viability: an undervalued mechanism in the persistence of the fish pathogen Tenacibaculum maritimum,18,2019
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Benthic microbial diversity trends in response to heavy metals in an oxygen-deficient eutrophic bay of the Humboldt current system offshore the Atacama Desert,14,2021
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Active microbiome structure and its association with environmental factors and viruses at different aquatic sites of a high‐altitude wetland,14,2019
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Nitrogen excretion by copepods and its effect on ammonia‐oxidizing communities from a coastal upwelling zone,14,2018
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Variability of nitrifying communities in surface coastal waters of the Eastern South Pacific (∼ 36° S),14,2016
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Nitrogen fixation in the Southern Ocean: a case of study of the Fe-fertilized Kerguelen region (KEOPS II cruise),14,2014
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Benthic nitrogen regeneration under oxygen and organic matter spatial variability off Concepción (∼ 36° S), central Chile",14,2004
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Distribution of greenhouse gases in hyper-arid and arid areas of northern Chile and the contribution of the high altitude wetland microbiome (Salar de Huasco, Chile)",13,2018
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Potential contribution of planktonic components to ammonium cycling in the coastal area off central-southern Chile during non-upwelling conditions,12,2012
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Greenhouse gases and biogeochemical diel fluctuations in a high-altitude wetland,11,2021
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","The first report of a microdiverse anammox bacteria community in waters of C olombian P acific, a transition area between prominent oxygen minimum zones of the eastern tropical …",11,2014
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Spatiotemporal distribution of key pelagic microbes in a seasonal oxygen-deficient coastal upwelling system of the Eastern South Pacific Ocean,10,2020
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Virus and potential host microbes from viral-enriched metagenomic characterization in the high-altitude wetland, Salar de Huasco, Chile",10,2020
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Nitrogen and phosphorus recycling mediated by copepods and response of bacterioplankton community from three contrasting areas in the western tropical South Pacific (20∘ S),10,2018
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Bacterioplankton response to nitrogen and dissolved organic matter produced from salmon mucus,9,2020
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Microbial Communities composition, activity, and dynamics at salar de huasco: a polyextreme environment in the chilean altiplano",9,2020
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Rhodobacter sp. Rb3, an aerobic anoxygenic phototroph which thrives in the polyextreme ecosystem of the Salar de Huasco, in the Chilean Altiplano",9,2018
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Microbial communities and their biogeochemical role in the water column of the oxygen minimum zone in the eastern South Pacific,7,2006
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Aquatic thermal reservoirs of microbial life in a remote and extreme high andean hydrothermal system,6,2020
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Biogeochemical responses and seasonal dynamics of the benthic boundary layer microbial communities during the El Niño 2015 in an eastern boundary upwelling system,4,2021
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Assessment of microbial community composition changes in the presence of phytoplankton-derived exudates in two contrasting areas from Chilean Patagonia,3,2022
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Ammonium release via dissolution and biological mineralization of food pellets used in salmon farming,3,2020
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Marine microbiome and biogeochemical cycles in marine productive areas,2,2019
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Nitrospina bacteria in a rocky intertidal habitat (Quintay Bay, central Chile)",2,2019
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Nitrogen and phosphorus recycling mediated by copepods in Western Tropical South Pacific,2,2018
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Nitrogen Cycling in Sediments from Central Chile (36ºS): Seasonal and Interannual Variability,2,2002
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Dissolved greenhouse gases and benthic microbial communities in coastal wetlands of the Chilean coast semiarid region,1,2022
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Effects of ethoxyquin on metabolism and composition of active marine microbial communities,0,2023
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Microbial and Biogeochemical Shifts in a Highly Anthropogenically Impacted Estuary (“El Sauce” Valparaíso),0,2023
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Short-term characterisation of climatic-environmental variables and microbial community diversity in a high-altitude Andean wetland (Salar de Huasco, Chile)",0,2023
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Spatial co-occurrence patterns of benthic microbial assemblage in response to trace metals in the Atacama Desert Coastline,0,2023
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",“Microbial ecology and ecosystems from a Southern perspective”,0,2022
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Virus-to-prokaryote ratio in the Salar de Huasco and different ecosystems of the Southern hemisphere and its relationship with physicochemical and biological parameters,0,2022
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Jacaranda oil administration improves serum biomarkers and bioavailability of bioactive conjugated fatty acids, and alters fatty acid profile of mice tissues",0,2022
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Catálogo venezolano de tesis de antropología: experiencias, impresiones y resultados",0,2021
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",3 Chirimoya,0,2018
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Biogeochemical characteristics of mesoscale eddies in the generation zone off Valparaíso, Chile",0,2016
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Nitrogen excretion by copepods and its contribution to the ammonium oxidizing activity in the upwelling zone off central-southern Chile (36° S),0,2016
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Molecular nitrogen fixation in the Southern Ocean: Case of study in Kerguelen plateau (KEOPSII cruise),0,2013
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Soybean-based functional food with vitamin B₁₂-producing lactic acid bacteria,0,2012
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Natural ammonium oxidizers' response to chemical changes in the permanent and seasonal oxygen minimum zones of Chile,0,2012
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Comunidades microbianas y su rol biogeoquImico en la columna de agua de la zona de mínimo de oxIgeno en el PacIfico Sudoriental,0,2006
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",Microbial communities and their biogeochemical role in the water column of the oxygen minimum zone in the eastern South Pacific Comunidades microbianas y su rol biogeoquImico …,0,2006
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana","Ammonia Oxidizing, Nitrite Reducing Bacteria and the Cycling of Nitrous Oxide in the Oxygen Minimum Zone (OMZ) of the Eastern South Pacific",0,2004
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",ECOLOGÍA MICROBIANA EN LA ERA OMICA,0,
hvjk24EAAAAJ,Verónica Molina T.,Universidad de Playa Ancha,@upla.cl,"Ecologia Microbiana, Biogeoquimica, Oceanografia Microbiana",About novoseek,0,
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Holocene changes in the position and intensity of the southern westerly wind belt,360,2010
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Millennial-scale variability in Southern Hemisphere westerly wind activity over the last 5000 years in SW Patagonia,182,2009
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Covariability of the Southern Westerlies and atmospheric CO2 during the Holocene,162,2010
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Isotopic evidence for hydrologic change related to the westerlies in SW Patagonia, Chile, during the last millennium",153,2008
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Renewed glacial activity during the Antarctic cold reversal and persistence of cold conditions until 11.5 ka in southwestern Patagonia,139,2009
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Postglacial vegetation, fire and climate dynamics at Central Chilean Patagonia (Lake Shaman, 44 S)",90,2012
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Climate change in Southern South America during the last two millennia,85,2009
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Vegetation and environmental responses to climate forcing during the Last Glacial Maximum and deglaciation in the East Carpathians: attenuated response to maximum cooling and …,77,2014
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Reconstruction of palaeoprecipitation based on pollen transfer functions–the record of the last 16 ka from Laguna Potrok Aike, southern Patagonia",58,2013
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Holocene changes in the position and intensity of the southern westerly wind belt, Nat. Geosci., 3, 695–699",32,2010
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Earthquakes and coastal archaeology: assessing shoreline shifts on the southernmost Pacific coast (Chonos Archipelago 43 50′–46 50′ S, Chile, South America)",24,2018
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",A pollen–climate calibration from western Patagonia for palaeoclimatic reconstructions,17,2019
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Modulation of fire regimes by vegetation and site type in southwestern Patagonia since 13 ka,17,2018
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Distribution of greenhouse gases in hyper-arid and arid areas of northern Chile and the contribution of the high altitude wetland microbiome (Salar de Huasco, Chile)",13,2018
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Past climate variability in South America and surrounding regions,12,2009
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Ser humano y medio ambiente durante la transición Pleistoceno Holoceno en las cabeceras del río Cisnes (44 S, Aisén Norte)",12,2009
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Eslabones de una cadena rota: el caso del bosque relicto de Santa Inés,11,2004
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Holocene changes in the position and intensity of the southern westerly wind belt, Nat",10,2010
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Chronological and geoarchaeological investigations on an anthropogenic shell accumulation layer in the Longotoma dune field (Central Chile),8,2015
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","A Cross‐Cutting Approach for Relating Anthropocene, Environmental Injustice and Sacrifice Zones",6,2022
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Postglacial paleoenvironmental history of the Southern Patagonian Fjords at 53° S,2,2014
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Covariability of the Southern Westerlies and atmospheric CO2 during the Holocene epoch,0,2009
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Dept. of Ecological Sciences and Institute of Ecology and Biodiversity, Universidad de Chile",0,2009
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","SER HUMANO Y MEDIO AMBIENTE DURANTE LA TRANSICION PLEISTOCENO HOLOCENO EN LAS CABECERAS DEL RIO CISNES (-44° S, AISEN NORTE)",0,2009
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",An Isotopic Record of Holocene Variations in the Southern Hemisphere Westerly Wind Field From SW Patagonia,0,2008
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Late Holocene Lacustrine Records of Climate and Vegetation Change From Southernmost South America,0,2006
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología",Lacustrine Records of Holocene Climate Change From Southernmost South America,0,2005
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Late Holocene Lacustrine Records of Climate and Vegetation Change From Southern Patagonia, Chile",0,2004
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Earthquakes and coastal archaeology: assessing shoreline shifts on the southernmost Pacific coast (Chonos Archipelago 43 degrees 50'-46 degrees 50'S, Chile, South America)",0,
2BTxUj4AAAAJ,Jean-Pierre Francois,"Departamento de Ciencias Geográficas, Universidad de Playa Ancha",@upla.cl,"Geografía Ambiental, Ecología del Paisaje, Paleoecología, Palinología","Forest first, then steppe expansion in SW Patagonia over the last 4000 years",0,
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,"Geobacter: the microbe electric's physiology, ecology, and practical applications",665,2011
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Índices de fitotoxicidad en residuos orgánicos durante el compostaje,167,2007
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Living at the frontiers of life: extremophiles in Chile and their potential for bioremediation,122,2018
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Characterization and transcription of arsenic respiration and resistance genes during in situ uranium bioremediation,91,2013
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,U(VI) Reduction by Diverse Outer Surface c-Type Cytochromes of Geobacter sulfurreducens,83,2013
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Proteome of Geobacter sulfurreducens in the presence of U(VI),32,2014
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Methane production from protozoan endosymbionts following stimulation of microbial metabolism within subsurface sediments,31,2014
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Potential for Methanosarcina to Contribute to Uranium Reduction during Acetate-Promoted Groundwater Bioremediation,26,2018
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Evaluación de especies sensibles a metabolitos fitotóxicos mediante bioensayos de germinación,21,2007
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Phytotoxicity indices of organic residues during composting,18,2007
qUMntLgAAAAJ,Roberto Orellana,Universidad de Playa Ancha,@upla.cl,Environmental Microbiology,Multi-time series RNA-seq analysis of Enterobacter lignolyticus SCF1 during growth in lignin-amended medium,15,2017
